1_pos,2_posf,3_rho,4_dvisc,5_uvel,6_vvel,7_wvel,8_temp,9_mixf,10_chi,11_hr,12_y_H2,13_y_H,14_y_O,15_y_O2,16_y_OH,17_y_H2O,18_y_HO2,19_y_CH2,20_y_CH2(S),21_y_CH3,22_y_CH4,23_y_CO,24_y_CO2,25_y_HCO,26_y_CH2O,27_y_CH2OH,28_y_N2,29_enth,30_progVar,hr_queried,temp_queried,CO_queried,OH_queried,CO2_queried
-0.14972777556,-0.14989107754,1.0222370217,2.0493201996e-05,-0.034002011667,0.033995473284,0.033995473284,343.01516925,0.0030286096256,0.0044835321267,3.4160467495,1.5235317012e-05,4.9051962676e-17,1.2438162251e-12,0.22453286905,4.3137141514e-12,0.0044061063388,3.829158817e-07,-1.794679332e-16,2.0755700025e-19,1.6486568507e-08,0.001026859343,0.00033432352572,0.0050213121641,1.2744699968e-16,2.2807778698e-06,8.3387432004e-22,0.76466061408,-64453.381018,0.009776977345632,549.4413276889695,354.7775066930333,0.0004225064491893302,2.2608583937726596e-10,0.005544502684126201
-0.14947390857,-0.14956447358,0.93228661777,2.1795962243e-05,-0.037673442409,0.045549582679,0.045549582679,375.15050145,0.0058560356738,0.011515778729,8.3355338062,3.2152401249e-05,2.3747660229e-16,5.9843676123e-13,0.21759650298,6.7644197526e-12,0.00798184426,7.1164361313e-07,8.9614507518e-18,-2.288433959e-16,2.5376171845e-08,0.0021941697881,0.0006988924981,0.0089993945096,-2.3668777401e-15,4.2810115607e-06,3.8099700837e-21,0.76249202552,-121667.66282,0.017712283668949003,4286.8976362175235,377.56325503309824,0.0011446368385994567,6.621875585427787e-10,0.008624366991962869
-0.14924868635,-0.14938334357,0.84922847928,2.3161421294e-05,-0.03823502707,0.057473759105,0.057473759105,410.5698503,0.0092671731157,0.024847521676,15.410063705,5.3668859556e-05,1.0076180076e-15,2.4905236626e-13,0.2096102276,1.1029381151e-11,0.012082456715,1.0852904998e-06,-9.2141399283e-16,1.0065228816e-18,3.4334559596e-08,0.0036930835109,0.001159616383,0.013517508253,1.0153962753e-15,6.5798910729e-06,1.8983404107e-20,0.75987573915,-188674.84909,0.026813250210556,12933.30268784795,406.61496158264623,0.00213426492451165,1.6767896809437889e-09,0.012241669350133096
-0.14900541438,-0.14911402914,0.75834280569,2.4875028704e-05,-0.032039681003,0.07358591314,0.07358591314,457.63043458,0.014406388532,0.050626415188,27.403898439,8.8174970108e-05,4.8829653787e-15,1.0713177811e-13,0.1983134421,1.7585382428e-11,0.017849674062,1.597393192e-06,-1.7972440404e-15,1.9941966091e-18,4.5185053631e-08,0.0061260064819,0.0018927142129,0.019784513756,2.6617313287e-15,9.7883826105e-06,1.5676419996e-19,0.75593404344,-285679.1216,0.039615077001008,37004.19256850517,449.22633011457833,0.003887613875187711,4.711823672677294e-09,0.01723592823370992
-0.14880465501,-0.14889679963,0.69163409108,2.6315510101e-05,-0.020925047514,0.088619769015,0.088619769015,499.45428276,0.019486185292,0.077277534992,41.922265771,0.00012368929669,1.6293925359e-14,9.4167504382e-14,0.18765565763,2.3459962972e-11,0.02326603625,2.0626616255e-06,-2.5942020489e-15,3.0729409122e-18,5.4642146922e-08,0.0086517961696,0.0026431778791,0.02560684724,5.2309044671e-15,1.275457844e-05,1.023902518e-18,0.75203792363,-378785.32957,0.051639750665790005,71627.21386430462,486.8746195753469,0.0056241728012989345,9.077556801813421e-09,0.021828289985581478
-0.14862429001,-0.14871251039,0.63954503186,2.757082205e-05,-0.0060103032123,0.10325580182,0.10325580182,537.64283941,0.024568060864,0.10444746637,59.833010859,0.00016024867821,4.4690806096e-14,1.6425000242e-13,0.17737296274,2.8372557911e-11,0.02847241973,2.4947040723e-06,-3.3613217394e-15,4.1507302203e-18,6.3421051391e-08,0.01126905225,0.0034126650483,0.031154329689,8.9413280746e-15,1.5554528337e-05,5.3350536074e-18,0.74814020918,-469835.69721,0.06319966314551,109790.38625737859,522.7631427566818,0.007023820959548665,1.370322749877104e-08,0.026560831471778328
-0.14844899229,-0.14853606962,0.59591943603,2.8724098197e-05,0.013057246778,0.11838541405,0.11838541405,574.22687528,0.02987872232,0.13170860804,82.777097294,0.00019936049902,1.1133715983e-13,3.5150041568e-13,0.16696635691,3.2473394959e-11,0.033723546183,2.9143086877e-06,8.4112100374e-17,5.2174823815e-18,7.2186766713e-08,0.014085021363,0.0042331114429,0.036704276881,1.4696123168e-14,1.8321050328e-05,2.2839325468e-17,0.74406701914,-563099.77979,0.07486029500592001,160865.47462853108,557.1576955333325,0.008476786619910397,1.8767679152156624e-08,0.031289749979110146
-0.14827177929,-0.14836191496,0.55826546312,2.9803246041e-05,0.036572307461,0.13437408639,0.13437408639,609.83874801,0.035510339317,0.15754474307,112.61742578,0.00024167678137,2.6069692713e-13,7.5336158689e-13,0.15624967547,3.5989578017e-11,0.039113603544,3.3274928631e-06,1.0618495988e-16,6.3237122375e-18,8.1322516591e-08,0.017147325359,0.0051181520659,0.042357399668,2.3461544396e-14,2.1096677323e-05,8.3932733713e-17,0.73974766158,-660215.14054,0.08683083205927,230795.49732464724,590.5707080373083,0.010009445913798943,2.4216240316852973e-08,0.03610033516276609
-0.14808543978,-0.14818164362,0.52482125289,3.0832353302e-05,0.065338696495,0.15169450685,0.15169450685,645.14046497,0.041603980272,0.1804118034,152.99050371,0.00028830246528,5.885004168e-13,1.5687659661e-12,0.14497580856,3.9422907629e-11,0.044765620344,3.7405758751e-06,1.3427280497e-16,7.5757555545e-18,9.1391543183e-08,0.020537837593,0.0060906445039,0.048240082524,3.8136455537e-14,2.3932827852e-05,2.7541277104e-16,0.73507393918,-763483.53081,0.09938464983718,326876.8687541186,623.5887192911451,0.011663226949213956,2.9780250925276887e-08,0.04109592981928796
-0.14788328202,-0.14798923595,0.49461370944,3.1821698847e-05,0.10030214059,0.17073517578,0.17073517578,680.43855043,0.048283256368,0.19783071626,210.58540107,0.00034028081416,1.2991246912e-12,3.153284156e-12,0.13295801773,4.3688047213e-11,0.050770715476,4.1550775619e-06,1.7574092677e-16,9.250426891e-18,1.0321893813e-07,0.024335434858,0.0071719254843,0.05444146551,6.4805075593e-14,2.6857587115e-05,8.2820694147e-16,0.72995104419,-874751.01285,0.11272438728445999,459971.3458783072,656.4411599511689,0.013470136502945072,3.5586177892041954e-08,0.04635472709911084
